OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	value_source	n_records	n_subjects
3018010	l-neutrofiilit,absoluuttiset	%	Source	17	10
-1	so-b-cd19	%	Source	12	12
-1	so-t-cd4/8		Extracted	7	7
-1	so-nk	%	Source	12	12
-1	residuaali-mittaus	ml	Source	9	8
-1	li-crmp5ab	index	Source	16	15
-1	navieri		Source	13	12
-1	kvieri		Source	13	12
-1	ca-ionvier		Source	10	10
-1	kreavieri		Source	12	12
-1	ureavieri		Source	11	11
-1	allergeeni,heinäerittely/grässpecificeringgx1	u/ml	Source	6	6
3022096	basof		Extracted	23	17
-1	s-evirabg		Source	15	15
-1	testvl	pmol/l	Source	12	11
3001784	!psavapaanjatotaalinsuhde	%	Source	7	7
3005785	s-ck-mbm		Extracted	23	22
40764999	gfr-e-epi	ml/min/173m2	Source	15	13
-1	fs-apob/a1		Extracted	26	25
-1	levyepiteelit,virtsansolujenerittelylaskenta		Source	15	7
-1	erytrosyytit,virtsansolujenerittelylaskenta	u/field	Source	15	7
-1	leukosyytit,virtsansolujenerittelylaskenta	u/field	Source	15	7
-1	välimuotoisetepiteelit,virtsansolujenerittelylaskenta		Source	15	7
-1	tubulusepiteelit,virtsansolujenerittelylaskenta		Source	15	7
-1	lieriöt,virtsansolujenerittelylaskenta		Source	15	7
-1	cmvnh	u/ml	Source	7	7
3028626	cb-po2		Source	7	7
-1	alfa-1-globuliini,fraktio,seerumi	g/l	Source	14	12
-1	alfa-2-globuliini,fraktio,seerumi	g/l	Source	14	12
-1	beeta-1-globuliini,fraktio,seerumi	g/l	Source	14	12
-1	beeta-2-globuliini,fraktio,seerumi	g/l	Source	14	12
-1	gammaglobuliini,fraktio,seerumi	g/l	Source	14	12
-1	aspergillusfumigatus,iggvasta-aineet,seerumista	mg/l	Source	11	11
-1	li-muutsol	%	Source	6	6
3018840	fs-ct		Extracted	38	14
-1	s-che	u/ml	Source	7	6
3051714	p-fidd-os		Extracted	27	25
-1	b-6-metyyli-merkaptopuriini		Source	23	21
-1	tioguaniini,veri(osatutkimus)		Source	25	23
3029187	nt-probnp	ng/l	Source	14	11
3019198	b-lymfosyytit		Extracted	13	13
-1	b-basofiilisetleukosyytit		Extracted	9	9
-1	neutrofiilit,koneellinen		Extracted	9	9
-1	lymfosyytit,koneellinen		Extracted	9	9
-1	monosyytit,koneellinen		Extracted	9	9
3001604	b-monosyytit		Extracted	16	15
3034780	s-ace		Source	16	11
-1	p-alat	umol/l	Source	23	19
-1	s-amisul	ug/l	Source	16	7
-1	s-parvigg	titre	Source	8	7
-1	14143	titre	Source	11	10
-1	s-pähk1ry	u/ml	Source	8	8
-1	p-karsinoembryonaalinenantigeeni(pi)	ug/l	Source	6	6
-1	b-k-diffi,lym		Extracted	21	10
-1	b-k-diffi,mxd	%	Source	22	10
-1	b-k-diffi,neut	%	Source	22	10
-1	b-k-diffi,lym	e9/l	Source	23	10
-1	b-k-diffi,mxd	e9/l	Source	23	10
-1	b-k-diffi,neut	e9/l	Source	23	10
3038702	cb-na-veka	mmol/l	Source	17	15
3040893	cb-k-veka	mmol/l	Source	17	15
-1	af-ly	%	Source	10	10
-1	p-c-reaktiivinenproteiini,vieritutkimus,plasmasta		Extracted	19	18
-1	li-igg-ind	g/l	Source	11	11
3051714	p-fiddhoi		Extracted	17	16
-1	pt-pef		Source	15	14
-1	b-hb-oliuska		Extracted	41	23
3005772	bilirubiinikonjugaatit	umol/l	Source	33	24
-1	pölyerittely	u/ml	Source	19	19
-1	b-siklosporiini,massaspektrometrinen,verestä	ug/l	Source	34	6
-1	u-naftol	form	Source	11	7
3009208	s-nurnate		Extracted	8	8
3034707	s-karmpue	u/ml	Source	8	8
-1	s-ruis(ravintoaine),igevasta-aineet	u/ml	Source	9	9
-1	s-ohra(ravintoaine),igevasta-aineet	u/ml	Source	8	8
-1	se-alb	g/l	Source	6	6
3029187	p-prbnpvt		Source	27	15
-1	ab-vekaas5,ph		Source	17	16
-1	ab-vekaas5,cl-	mmol/l	Source	11	11
-1	ab-vekaas5,ctco2	mmol/l	Source	14	13
-1	ab-vekaas5,agapk	mmol/l	Source	11	11
-1	ab-vekaas5,hct	l/l	Source	14	13
-1	ab-vekaas5,chgb	g/l	Source	14	13
-1	ab-vekaas5,glu	mmol/l	Source	14	13
-1	ab-vekaas5,lac	mmol/l	Source	14	13
-1	ab-vekaas5,crea	umol/l	Source	11	11
-1	ab-vekaas5,pco2	kpa	Source	17	16
-1	ab-vekaas5,po2	kpa	Source	17	16
3041008	ab-vekaas5,chco3-	mmol/l	Source	16	15
-1	ab-vekaas5,be(ecf)	mmol/l	Source	16	15
-1	ab-vekaas5,cso2	%	Source	16	15
-1	ab-vekaas5,na+	mmol/l	Source	16	15
-1	ab-vekaas5,k+	mmol/l	Source	15	14
-1	ab-vekaas5,ca++	mmol/l	Source	14	13
-1	u-albumiininjakreatiniininsuhde(mikroalbumiini)	mg/mmol	Source	20	14
-1	s-kalsiumionisoitunut,aktuaali	mmol/l	Source	27	15
-1	p-ca-albk,p-alb	mmol/l	Source	9	7
-1	d-toxoabg		Extracted	19	18
-1	s-vani	mg/l	Source	78	8
-1	s-vzv-abg	eiu	Source	6	6
-1	s-venlafaksiini+desmetyylivenlafaksiini	nmol/l	Source	6	6
-1	oma,pvk+t	e12/l	Source	7	6
-1	epstein-barrvirus(ebv),nhkvantitatiivinen,plasmasta	iu/ml	Source	25	6
3023659	p-c1inhbk		Source	14	14
-1	af-sameus		Source	8	8
-1	pt-pulssi		Extracted	18	18
3026782	nu-osmol		Extracted	10	9
-1	u-baktalv		Source	13	9
-1	m.faeni		Extracted	7	6
-1	sinkki,seerumista	umol/l	Source	8	8
-1	s-ris+9hr	nmol/l	Source	17	12
-1	11811	mmol/l	Source	7	6
-1	u-protks	g/l	Source	8	7
-1	ruoka-aine-erittely(fx5),igevasta-aineet	u/ml	Source	7	7
-1	manteli	u/ml	Source	8	8
-1	s-endoaba	titre	Source	7	6
-1	pika-crp(pikatesti)	mg/l	Source	8	7
-1	laktaatti,(verikaasulaite),kapillaariveri	mmol/l	Source	8	8
-1	s-pcnaab		Extracted	8	8
-1	p-hyytymistekijäviii(huslab)	%	Source	7	7
3009035	p-b12-vit		Source	28	28
-1	s-lis4ba		Extracted	6	6
-1	s-dmriski		Extracted	15	15
36032419	-cv19ag		Extracted	10	8
3002030	b-lymf-m		Source	15	12
-1	b-ohbuhoi		Extracted	26	17
3016771	s-amyltot	u/l	Source	11	10
3017830	s-agaabg		Source	6	6
3029187	p-probnp(	ng/l	Source	22	19
-1	s-agm1abg	index	Source	8	8
-1	s-agm1abm	index	Source	8	8
-1	p-tromboplastiiniaika-pika,inrpika-tulostus		Source	10	10
3026493	s-uraat		Extracted	19	17
3013826	p-glukoosi,vieritutkimus		Source	8	7
-1	b-hba1c-pika		Extracted	11	10
-1	du-fosfaatti,epäorgaaninen	mmol	Source	6	6
3006571	sy-polymorfologisetleukosyytit,nivelnesteestä	%	Source	7	7
3012215	sy-mononukleaarisetleukosyytit,nivelnesteestä	%	Source	7	7
-1	s-levomep	nmol/l	Source	11	8
-1	u-ominaispaino	5170	Source	8	8
-1	s-lupsiee	u/ml	Source	10	9
-1	tyroideaperoksidaasiva(tpoab)	u/ml	Source	14	13
-1	as-neut-eo	%	Source	15	12
-1	nu-gluk	mmol/12h	Source	17	16
-1	p-fibriinind-dimeeri,vieritutkimus	mg/l	Source	11	8
-1	s-hsvcf	titre	Source	14	14
-1	vb-pakesk	%	Source	9	8
-1	vb-ra1	%	Source	7	6
-1	ab-so2	%	Source	9	8
-1	s-fx7ryh	u/ml	Source	6	6
3021614	rf		Extracted	10	10
3019069	l-monosyytit,mikroskopointi		Extracted	32	19
-1	pähkinät		Extracted	6	6
-1	s-stpn2		Extracted	34	24
-1	s-stpn8		Extracted	33	25
-1	s-stpn17f		Extracted	30	22
-1	s-stpn20		Extracted	39	28
-1	s-stpn33f		Extracted	29	23
-1	s-stpn8	mg/l	Source	7	6
-1	s-stpn12f		Extracted	17	14
-1	varheriskinarviointi		Source	12	12
-1	p-fibriinind-dimeerit,pikatesti	mg/l	Source	16	13
-1	s-ebnaab		Extracted	15	13
-1	s-t3vdi	pmol/l	Source	15	14
-1	s-psolab		Extracted	15	15
-1	p-kreatiinikinaasi,läh.ksks	u/l	Source	7	6
3004982	s-bupre	ng/ml	Source	44	19
-1	s-rbetv1e	u/ml	Source	6	6
-1	s-viirype	u/ml	Source	14	13
-1	s-latekse	mmol/l	Source	6	6
-1	s-pumpule	mmol/l	Source	6	6
-1	s-c1-esteraasininhibiittori	g/l	Source	17	17
-1	s-c1-esteraasininhibiittori,aktiivisuus	%	Source	12	12
-1	pikainr		Source	37	18
-1	s-cytomegalovirus,iggvasta-aineet,infektiotutkimus	u/ml	Source	8	8
-1	s-allige,cashew-pähkinä	u/ml	Source	9	9
-1	eikäytössä	mg/l	Source	23	22
-1	b-pvk+tkd,trom		Extracted	8	7
-1	kappa-lambda-suhde,kevytketjut,vapaat	ratio	Source	43	37
-1	vb-hkr-vt		Source	8	8
-1	tuumoriinliittyvätrypsiini-inhibiittori,seerumista	nmol/l	Source	6	6
-1	pt-fibrosis-4indeksi	u/l	Source	28	28
-1	pakettis-k		Extracted	11	10
-1	pakettis-na		Extracted	12	11
-1	perusverenkuvajatrombosyytit(pvk)	paketti	Source	7	7
-1	kreatiniini(krea)		Extracted	12	10
3009201	tyreotropiini(tsh)		Extracted	7	6
-1	pujo,siitepöly	u/ml	Source	7	7
3030467	u-lieriö		Extracted	27	18
3027859	s-formale	u/ml	Source	6	6
-1	-hcvnhty		Extracted	7	7
-1	b-neutrofiilitsuhde	%	Source	10	9
3000492	pt-spirom		Extracted	8	7
-1	afer-mns		Extracted	19	17
-1	s-klonors	nmol/l	Source	31	12
-1	s-helicobakterpylori,iggvasta-aineet	index	Source	14	14
3009201	s-tsh-abr		Extracted	26	21
-1	-cyp4f2-geeninnukleotidivariaatiot,dna-tutkimus		Extracted	6	6
-1	7910	mmol/l	Source	18	18
-1	7910		Extracted	16	16
-1	seleeni,seerumi	umol/l	Source	10	6
-1	p-tau217	ng/l	Source	10	10
-1	s-lehmäke	u/ml	Source	6	6
-1	s-acsiroe	u/ml	Source	7	7
3021614	s-rf		Source	16	15
-1	ruoka-aineryhmäjakomponentit	u/ml	Source	6	6
-1	inr-liuska		Source	211	15
-1	fc-gluk-o		Extracted	10	7
3022217	p-tromboplastiiniaika,nycotest,pt,inr-tuloste	inr	Source	89	6
-1	b-neutrofiilit,vieritutkimus		Extracted	9	9
-1	s-vzv-abg	u/l	Source	7	7
3001122	p-ferrit		Source	22	9
-1	u-ly	u/field	Source	15	14
-1	u-erylier	u/field	Source	16	15
-1	u-gralier	u/field	Source	16	15
-1	u-vahlier	u/field	Source	17	16
-1	s-ovarab	titre	Source	6	6
-1	s-dermatophagoidespteronyssinus,igevasta-aineet,kotipölypunkki,rast,allergia	u/ml	Source	9	9
-1	as-mn		Extracted	11	9
-1	as-pmn		Extracted	11	9
-1	timoteinsiitepöly,ige-vasta-aineet,seerumista	u/ml	Source	9	9
-1	koivunsiitepöly,ige-vasta-aineet,seerumista	u/ml	Source	10	10
-1	pujonsiitepöly,ige-vasta-aineet,seerumista	u/ml	Source	8	8
-1	hevosenhilse,ige-vasta-aineet,seerumista	u/ml	Source	8	8
-1	kissanhilse,ige-vasta-aineet,seerumista	u/ml	Source	8	8
-1	koiranhilse,ige-vasta-aineet,seerumista	u/ml	Source	8	8
-1	dermatophagoidespteronyssinus,ige-vasta-aineet,seerumista	u/ml	Source	8	8
-1	cladosporiumherbarum,ige-vasta-aineet,seerumista	u/ml	Source	8	8
-1	vb-happamuusaste,vierilaitteella		Extracted	19	13
-1	vb-hiilidioksidiosapaine,vierilaitteella	kpa	Source	11	10
-1	vb-erytrosyytit,tilavuusosuus,vierilaitteella		Extracted	19	13
-1	vb-aktuaalibikarbonaatti,vierilaitteella	mmol/l	Source	40	26
-1	vb-emäsylimäärä,vierilaitteella	mmol/l	Source	37	24
-1	s-parpäh	u/ml	Source	8	8
-1	erytrosyytit,nivelnesteestä,osatutk.2658	e6/l	Source	18	17
-1	leukosyytit,yksitumaiset,nivelnesteestä,osatutk	%	Source	12	11
-1	leukosyytit,monitumaiset,nivelnesteestä,osatutk	%	Source	12	11
-1	p-kopeptiini	pmol/l	Source	8	8
-1	mansikka		Extracted	6	6
-1	sitruuna	u/ml	Source	8	8
-1	kolesterolinjahdl-kolesterolinsuhde	%	Source	22	22
-1	promyelosyytit,osuusleukosyyteistä	%	Source	53	23
-1	hoicrp		Extracted	19	19
-1	s-prostatspesifinenantigeeni,kokonais		Extracted	16	6
-1	kromi,veri	ug/l	Source	8	8
-1	koboltti,veri	ug/l	Source	12	12
-1	immunoglobuliinie,pölyseos	u/ml	Source	6	6
-1	14273		Extracted	6	6
3019198	b-lymfosy		Extracted	8	6
36032269	testosteroni,vapaa,laskettu	pmol/l	Source	26	21
-1	s-dmvenla	nmol/l	Source	8	7
-1	s-vlf+dmv	nmol/l	Source	8	7
-1	s-prostataspesifinenantigeenit	ug/l	Source	12	11
-1	s-sjögreninsyndroma(b),vasta-aineet	u/ml	Source	13	6
-1	s-perfenatsiini	nmol/l	Source	23	11
-1	u-leu/µl		Extracted	7	7
3002582	u-eryt.	e6/l	Source	10	8
3018095	u-leuk.	e6/l	Source	10	8
-1	epit.solut	e6/l	Source	10	8
-1	s-allige,kala(turska)/fisk(torsk)	u/ml	Source	11	10
-1	s-allige,maapähkinä/jordnötosatutkimus	u/ml	Source	12	11
-1	s-allige,hasselpähkinä/hasselnötosa	u/ml	Source	7	7
-1	s-allige,manteli/mandel	u/ml	Source	7	7
-1	cb-kol-o		Extracted	29	25
-1	s-golimab	au/ml	Source	19	17
-1	s-osmol	mo/kgho	Source	6	6
-1	s-asfuabe	u/ml	Source	6	6
-1	s-asveabe	u/ml	Source	7	6
-1	s-ackiabe	u/ml	Source	6	6
-1	s-clclabe	u/ml	Source	6	6
-1	s-fumoabe	u/ml	Source	6	6
-1	s-pespabe	u/ml	Source	6	6
-1	s-statabe	u/ml	Source	6	6
-1	s-trviabe	u/ml	Source	6	6
-1	crp,pikamääritys,qid-reedlaitteella		Source	16	10
3032155	s-metnef		Source	10	7
3026179	s-normet	umol/l	Source	10	7
3005322	s-ige	u/l	Source	9	9
-1	verenleukosyytit,hoitoyksikkötekeepikatestillä		Extracted	29	24
-1	emäsylimäärä,venaverestä,osatutk.		Extracted	31	13
-1	p-trombiiniaikahuslab	s	Source	6	6
-1	p-tromboplastiiniaika,-tulostushuslab	%	Source	6	6
-1	s-hepyab	titre	Source	8	8
-1	retikulosyyttienkeskimääräinenhemoglob	pg	Source	7	7
-1	vesirokkovirus,iggvasta-aineet	miu/ml	Source	11	11
-1	emäsylimäärä,kapillaariverestä,osatutk.		Extracted	9	8
-1	s-luustoentsyymi(afos)	u/l	Source	7	6
-1	sy-proteiini	g/l	Source	6	6
-1	b-crp-vt(avo)	mg/l	Source	7	6
-1	b-neutrofiilit,b-diffiosattutkimus	e9/l	Source	18	10
3003985	fs-ohbutyr	mmol/l	Source	22	8
-1	s-bp180ab	u/ml	Source	7	6
3022948	rauta(fe)	umol/l	Source	27	16
-1	transferriini(transf)	g/l	Source	20	14
40763571	transferriininrautakyllästeisyys(trfesat)	%	Source	16	12
3038026	s-cenp	u/ml	Source	17	12
-1	retikulosyytit	%	Source	29	22
-1	u-proteiini,virtsasta		Source	13	9
-1	du-proteiini,vuorokausivirtsasta	g	Source	16	11
-1	u-proteiini,virtsasta	g/l	Source	7	6
-1	p-anti-a-isoagglutiniinitiitteri,igm	titre	Source	30	28
-1	p-anti-b-isoagglutiniinitiitteri,igm	titre	Source	30	28
-1	p-vwf-ak	%	Source	8	8
-1	12195	nmol/l	Source	6	6
-1	li-evirabg	eiu	Source	7	7
-1	nivelnesteenneutrofiilit	%	Source	10	8
-1	uloshengityksensekuntikapasiteetti		Source	8	7
3006315	basofiilit	e9/l	Source	28	25
3004282	s-tnf		Extracted	13	10
3033670	parathormoni	pmol/l	Source	10	10
3007821	p-glu/0		Extracted	11	11
3016701	p-glu/2h		Extracted	15	15
-1	s-ruo20er	u/ml	Source	8	8
-1	glukoosirasitusr11483,0-näyte	mmol/l	Source	8	7
-1	glukoosirasitus2tunninnäyte	mmol/l	Source	8	7
-1	ruokaryhmä(fx5),igevasta-aineet	u/ml	Source	7	7
-1	kardiolipiini,iggvasta-aineet,plasma	u/ml	Source	20	17
-1	du-korsn-v	nmol	Source	8	8
3018010	b-kdiffi,neut		Extracted	8	6
-1	s-klotsapiini,osavastaus-dmklotsa	umol/l	Source	28	6
-1	p-noradr	nmol/l	Source	7	7
-1	s-pölyryhmä(phadiatop),igevasta-aineet	u/ml	Source	6	6
-1	s-norbup	ng/ml	Source	15	10
-1	pujonsiitepöly(w6),igevasta-aineet	u/ml	Source	15	14
3006407	fs-cga	ug/l	Source	11	9
-1	s-currye	u/ml	Source	11	11
3014300	s-b2gpabm		Extracted	11	8
-1	s-passhee	u/ml	Source	8	8
-1	s-risperidoninja9-hydroksirisperidoninsumma	nmol/l	Source	13	8
-1	p-tt-inr	1	Source	23	9
-1	du-protks	g	Source	9	8
-1	p-la1-rvtt	s	Source	8	8
-1	p-fsl-aptt	s	Source	9	9
-1	du-dopam	umol/24h	Source	10	10
-1	-lymf	%	Source	17	8
-1	-monos	%	Source	17	8
-1	s-adenosiinideaminaasi	u/l	Source	20	15
-1	glukoosikapillaariei-paasto		Extracted	6	6
-1	pt-pef	l/min	Source	27	24
-1	p-nest-vt		Source	9	7
-1	s-heinäerittely,igevasta-aineet	u/ml	Source	13	13
-1	s-kalaryhmä,igevasta-aineet	u/ml	Source	10	10
-1	fs-kol	mmol/	Source	7	6
-1	s-itrakon	mg/l	Source	17	6
-1	pakettis-d-25		Extracted	10	9
-1	pakettis-tsh		Extracted	9	8
-1	pakettib-hba1c		Extracted	11	10
-1	sy-muut	%	Source	18	15
3020564	p-kreatiniini,pika	umol/l	Source	6	6
-1	fs-gh	mlu/l	Source	6	6
-1	s-psarj	ug/l	Source	8	7
-1	10231	au/ml	Source	6	6
-1	hdl/kol.(ilmanpaastoa)	%	Source	8	8
-1	audit-10		Source	10	10
-1	s-mykoplasmapneumoniae,igg-vasta-aineet	eiu	Source	7	6
-1	s-chlamydiapneumoniae,iggvasta-aineet	u/ml	Source	10	9
-1	s-chlamydiapneumoniae,igavasta-aineet	u/ml	Source	11	10
-1	p-apob/a1		Extracted	7	7
-1	s-toksoplasma,iggvasta-aineet	iu/ml	Source	6	6
3040661	pd-urea		Extracted	32	7
-1	pd-gluk		Extracted	32	7
-1	b-perusverenkuvajatrombosyytit,paketti	form	Source	7	7
-1	cp-tromboplastiiniaika,ihopistosnäyte,vieritesti		Extracted	57	11
-1	hepyaba	u/ml	Source	8	8
-1	hepyabg	u/ml	Source	6	6
3026989	s-t3-v		Source	7	7
-1	b-pikaghb,b-hba1c	mmol/mol	Source	11	9
-1	hematokriitti		Extracted	18	17
-1	amp.myrkky	u/ml	Source	43	31
3019069	b-basofiilit,suhde	%	Source	21	10
-1	s-gluteie		Extracted	7	7
-1	fs-pcb	form	Source	12	10
-1	b-pb	ug/l	Source	30	26
-1	6820	ng/l	Source	18	18
-1	s-eläi1ry	u/ml	Source	11	11
-1	s-w-h:a	titre	Source	7	6
-1	lymfosyytit,osuus	%	Source	8	8
-1	neutrofiilitsauvatumaiset,osuus	%	Source	7	7
-1	neutrofiilitliuskatumaiset,osuus	%	Source	7	7
-1	monosyytit,osuus	%	Source	8	8
-1	atyyppisetlymfosyytit,osuus	%	Source	8	8
-1	metamyelosyytit,osuus	%	Source	7	7
-1	myelosyytit,osuus	%	Source	7	7
-1	s-inhibiinib	ng/l	Source	21	6
3009508	u-kreint	mmol/l	Source	9	9
-1	s-nordiat	umol/l	Source	7	7
-1	s-brucab	titre	Source	14	11
-1	testovl	pmol/l	Source	11	10
-1	s-hyalur	ug/l	Source	24	23
-1	s-elf		Extracted	23	22
-1	s-timp-1	ug/l	Source	23	22
-1	omaverenketoaineet	1	Source	8	7
-1	s-vehn�e		Extracted	9	9
-1	s-valp-v	umol/l	Source	21	11
3018251	fp-glukr0h		Source	22	22
-1	kortisoli,vapaa,vrk-virtsa	nmol/l	Source	7	7
-1	l-neutrofiilit,osatutkimus	%	Source	12	8
-1	b-eosonofiilit,b-diffiosatutkimus	e9/l	Source	12	7
-1	s-ustekinumpitoisuus	mg/l	Source	6	6
-1	retikulosyyttienabsoluuttinenmäärä	e9/l	Source	6	6
-1	e-retik,osatutkimus	%	Source	6	6
-1	s-mustike	u/ml	Source	12	12
-1	alkopuhall		Extracted	49	7
-1	dermatophagoidespteronyssinus(d1),ige-vasta-aineet	u/ml	Source	11	10
-1	s-linssie	u/ml	Source	16	15
-1	vihr.papu	u/ml	Source	17	17
-1	valko.papu	u/ml	Source	16	16
-1	golimumabi,pitoisuus	mg/l	Source	12	12
-1	kalsium,ionisoitunut(7,4),seerumi	mmol/l	Source	17	12
-1	ps-inr		Extracted	303	11
-1	oma-fp-gluk		Extracted	7	6
-1	afoskokonaispitoisuus	u/l	Source	7	7
-1	bdi-beckindepressioasteikko		Source	7	7
-1	s-fx29ryh	u/ml	Source	9	9
-1	du-kli/kni		Source	9	9
-1	albumiini,fraktio,seerumi	g/l	Source	8	6
-1	m-komponentti-1	g/l	Source	8	6
-1	m-komponentti-2	g/l	Source	8	6
-1	s-vzv,iggvasta-aineet	miu/ml	Source	10	10
-1	ly-lymfosyytit,t-auttaja/estäjäsolujensuhde		Source	7	6
-1	b-nk-solut(luonnollisettappajasolut)	e9/l	Source	7	6
-1	ly-lymfosyytit,b-solujenosuus	%	Source	28	15
-1	ly-lymfosyytit,t-solujenosuus	%	Source	7	6
-1	b-lymfosyytit,b-solujenmäärä	e9/l	Source	28	15
-1	b-lymfosyytit,t-solujenmäärä	e9/l	Source	7	6
-1	b-lymfosyytit,t-estäjäsolujenmäärä	e9/l	Source	7	6
-1	s-pähpene		Extracted	9	9
-1	s-cmvcf		Extracted	7	7
-1	li-amyloidibeeta-40-proteiini	ng/l	Source	8	8
-1	li-bam42/40suhde		Source	8	8
-1	li-fosfotauproteiinintutkimus	ng/l	Source	8	8
-1	li-beeta-amyloidi-42proteiini	ng/l	Source	8	8
-1	s-ckmb	ug/l	Source	6	6
-1	p-mitotan	mg/l	Source	265	16
-1	s-pelsiee	u/ml	Source	17	17
-1	fp-transferriini(pi)	g/l	Source	12	12
-1	tcrab-cd4	%	Source	18	17
-1	tcrgd-cd4	%	Source	19	17
-1	tcrab-cd8	%	Source	16	15
-1	tcrgd-cd8	%	Source	16	14
-1	hladr+cd8	%	Source	17	15
-1	p-gt	mg/ml	Source	8	8
3027114	s-kol	mg/ml	Source	9	9
-1	s-cladhee	form	Source	7	7
-1	bordetella,iga-vasta	iu/ml	Source	8	8
-1	bordetellaigg-vasta-ai	iu/ml	Source	6	6
-1	s-pölyss	u/ml	Source	7	7
-1	b-fibriinind-dimeerit(kval)	mg/l	Source	7	7
-1	pf-adenosiinideaminaasi	u/l	Source	30	22
-1	p-la2		Extracted	8	6
-1	magnesium(4601p-mg)	mmol/l	Source	13	12
3026480	s-teikab	titre	Source	14	14
3010156	p-hs-crp		Extracted	12	7
-1	transferriininrautakyllästeisyys,osatutkimus	1	Source	15	12
-1	p-tnios	ug/l	Source	8	8
-1	s-c-pept-a		Source	11	11
-1	b-inr-oma		Source	305	13
-1	se-eryt	e6/l	Source	24	22
-1	ghb-a1c-pi	%	Source	7	7
-1	meh.myrkky	u/ml	Source	15	13
-1	s-sytomegalovirus,iggvasta-aine	u/ml	Source	11	10
-1	ly-tbspota		Extracted	9	8
-1	ly-tbspotb		Extracted	9	8
-1	ly-tbspppd		Extracted	10	9
-1	s-ruokae	u/ml	Source	17	16
-1	f-calprotectin,ulosteesta		Extracted	8	6
-1	alfa-1-antitrypsiini,ulosteesta	ug/g	Source	7	7
3037534	fp-parathomoni	ng/l	Source	14	11
-1	du-immunoglobuliini,kevyetketjut,lambda	g	Source	6	6
-1	s-jyr70er	u/ml	Source	9	9
-1	albumiini,seerumista		Source	10	8
-1	glutamyylitransferaasi-desialotransferriini-indeksi	1	Source	9	8
3051714	p-fidd-p	mg/l	Source	7	7
3020229	-cmvnho		Source	7	6
-1	fs-lipoa1		Extracted	20	19
-1	c6-ind		Extracted	9	8
-1	happamuusaste,pleuraneste	ph	Source	8	8
-1	glukoosi(verikaasulaite),pleuraneste	mmol/l	Source	8	8
-1	laktaatti,(verikaasulaite),pleuraneste	mmol/l	Source	8	8
3045788	pf-solut		Extracted	8	8
-1	fs-ph(ca-ion)		Extracted	21	20
43055189	u-lymf		Extracted	10	10
40757349	ly-ttcd4/8		Source	9	9
-1	eosinofiilitdiffissä		Extracted	8	7
3011325	s-hivab		Extracted	21	21
3031067	s-hivag		Extracted	19	19
-1	p-viskositeetti	mpas	Source	34	10
-1	p2y12-vastetulosverifynow-lai	pru	Source	25	14
-1	p2y12-inhibitioprosenttiverif	%	Source	25	14
-1	s-kortisoli,toimintakokeissa0h	nmol/l	Source	6	6
-1	s-kortisoli,toimintakokeissa24h	nmol/l	Source	6	6
-1	oma-laktaa		Extracted	6	6
3038702	cb-na	mmol/l	Source	57	9
-1	s-frtuab		Extracted	21	14
-1	hhemoglobiinipika		Extracted	6	6
-1	s-bartab	titre	Source	14	8
-1	glukoosipikamittarilla	mmol/l	Source	7	7
-1	e-rethe,osatutkimus(e-rethe)	pg	Source	14	12
-1	s-rubeabg		Extracted	24	24
-1	karsinoembryonaalinenantigeen	ug/l	Source	8	7
3032567	s-hbvnh	iu/ml	Source	55	18
-1	sa-kortisoli	nmol/l	Source	11	10
-1	s-treponemapallidum,hemagglutinaatio	titre	Source	21	7
-1	glukoosi,0-näyte	mmol/l	Source	8	8
-1	s-kukkryh	u/ml	Source	7	6
-1	b-kopoltti		Extracted	18	16
-1	b-kromi		Extracted	20	18
-1	b-shba1c	mmol/mol	Source	13	13
-1	b2-vitamiini	nmol/l	Source	7	7
-1	s-allige,vehnä(jauho)/vete(mjöl)	u/ml	Source	12	11
-1	fs-trfesat,fs-fe		Source	15	11
3037201	p-ps-ag	%	Source	10	10
-1	s-heinäry	u/ml	Source	16	16
-1	s-ana-ty	u/ml	Source	12	10
-1	s-ige-sse,pähkinäryhmä2/nötter2	u/ml	Source	7	7
3022217	p-inr-pik	inr	Source	8	7
-1	p-interleukiini6	ng/l	Source	15	15
-1	pt-gluk-r-,0-n	mmol/l	Source	9	7
-1	pt-gluk-r-,1t	mmol/l	Source	9	7
-1	pt-gluk-r-,2t	mmol/l	Source	9	7
-1	b-tvk	form	Source	11	10
-1	virtsanstixph		Source	26	20
3039602	cb-kalsium,ionisoitunut,kapillaariverestä	mmol/l	Source	6	6
3044416	pf-komplementtic4	g/l	Source	11	9
-1	ly-tcd4/8		Source	10	9
-1	s-dna,natiivi,vasta-aineet	iu/ml	Source	23	21
-1	neutrofiilitdiffissä		Extracted	9	8
-1	s-9-ohrisper	nmol/l	Source	7	6
-1	s-kuminae	u/ml	Source	8	8
-1	s-timjame	u/ml	Source	8	8
-1	polymorfologisetleukosyytit	%	Source	10	10
-1	mononukleaarisetleukosyytit	%	Source	14	14
-1	s-ihot-ab	titre	Source	16	7
21493866	pd-eryt		Extracted	18	11
3029856	pd-leuk.		Extracted	18	11
-1	u-baktalv		Extracted	8	6
-1	sy-polymorfonukleaarisetsolut	%	Source	13	13
3016921	s-smab		Source	6	6
-1	s-tpoab	form	Source	13	11
-1	s-vzvabcf	titre	Source	6	6
-1	munanvalkuainenjakomponentit(f1),igevasta-aineet	u/ml	Source	6	6
