OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
40763571	transferriininrautakyllästeisyys(fp-trfesat)	%	N	15	14
40763571	transferriininrautakyllästeisyys(trfesat)	%	N	16	12
-1	transferriininrautakyllästeisyys,osatutkimus	1	N	12	9
-1	transferriinirautakyllästeisyys	%	L	59	50
-1	transferriinirautakyllästeisyys	%	N	166	109
-1	transferriinirautakyllästeisyys	%	H	8	8
3015399	transferriinireseptori,liukoinen	mg/l	N	171	135
3015399	transferriinireseptori,liukoinen	mg/l	A	25	20
3015399	transferriinireseptori,liukoinen		N	8	8
-1	transferriinireseptori,liukoinen(4720p-tfr)	mg/l	N	20	18
3015399	transferriinireseptori,liukoinen(p-tfr)	mg/l	N	18	15
3015399	transferriinireseptori,liukoinen(tfr)	mg/l	N	8	8
3015399	transferriinireseptori,liukoinen(tfr)	mg/l	A	9	6
-1	transferriinireseptori,liukoinen,seerumista		N	16	13
-1	transferriinireseptori,plasmasta	mg/l	H	16	16
-1	transferriinireseptori,plasmasta	mg/l	N	21	20
-1	transferriinisaturaatio	%	N	165	147
-1	traponemapallidum,vasta-aineet		N	43	42
-1	tregsolut(cd25hi,cd127lo,cd4+),osuuscd4+t-soluista	%	N	7	7
3019832	treponemapallidum,vasta-aineet		N	203	195
-1	treponemapallidumv-aineet,äitseulosatutk.		N	10	10
40763571	trfesat	%	L	21	18
40763571	trfesat	%	N	52	37
40763571	trfesat	%	H	7	6
3047352	tri18risuh		N	4255	3757
-1	trich.nat.		N	286	139
-1	trichodermavirideige	u/ml	N	15	15
-1	trichomonasvaginalis,nukleiinihappo(kval)		N	18	15
-1	trichophytonmentagrophytes		N	36	35
-1	trichophytonmentagrophytescomplex		N	152	147
-1	trichophytonrubrum		N	27	27
-1	trichophytonrubrum		A	21	20
-1	trichophytonrubrum,nukleiinihappo(kval)		A	22	22
-1	trichophytonrubrum,nukleiinihappo(kval)		N	10	10
-1	trichophytonrubrumcomplex		A	65	62
-1	trichophytonrubrumcomplex		N	91	89
-1	trichophytonrubrumcomplex,nho		A	9	8
-1	trichophytonrubrumnho		A	7	6
-1	trichophytonspp.,nukleiinihappo(kval)		A	13	13
-1	trichophytontonsurans		N	193	187
3025839	triglyseridit	mmol/l	N	4905	4115
3025839	triglyseridit	mmol/l	A	750	662
3025839	triglyseridit	mmol/l	H	957	817
3025839	triglyseridit		N	10	10
3025839	triglyseridit		A	54	48
-1	triglyseridit(4568trigly)/lipiditosatutkimus	mmol/l	N	39	39
-1	triglyseridit(4568trigly)/lipiditosatutkimus	mmol/l	A	17	17
3025839	triglyseridit(trigly)/lipidit	mmol/l	A	754	471
3025839	triglyseridit(trigly)/lipidit	mmol/l	N	2005	1466
3025839	triglyseridit(trigly)/lipidit		N	20	15
3025839	triglyseridit(trigly)/lipiditosatutkimus	mmol/l	N	873	706
3025839	triglyseridit(trigly)/lipiditosatutkimus	mmol/l	A	312	235
3025839	triglyseridit,plasmasta	mmol/l	N	604	459
3025839	triglyseridit,plasmasta	mmol/l	A	111	92
3025839	triglyseridit,plasmasta,paastotilassa(fp-trigly)	mmol/l	A	589	467
3025839	triglyseridit,plasmasta,paastotilassa(fp-trigly)	mmol/l	N	2932	2139
-1	triglyseridit/lipidit(4568trigly),osatutkimus	mmol/l	N	8	8
-1	triglyseridit/lipidit,osatutkimus(4568trigly)	mmol/l	N	141	131
-1	triglyseridit/lipidit,osatutkimus(4568trigly)	mmol/l	A	50	48
3025839	triglyseriditplasmasta,paastotila	mmol/l	N	1072	670
3025839	triglyseriditplasmasta,paastotila		A	78	53
3025839	triglyseriditplasmasta,paastotila	mmol/l	A	140	100
3025839	triglyseriditplasmasta,paastotila(ko)	mmol/l	N	94	91
3025839	triglyseriditplasmasta,paastotila(ko)	mmol/l	A	9	9
3026989	trijodityroniini,vapaa	pmol/l	N	102	82
3026989	trijodityroniini,vapaa	pmol/l	A	18	17
3026989	trijodityroniini,vapaa(t3v)	pmol/l	N	437	292
3026989	trijodityroniini,vapaa(t3v)	pmol/l	A	22	20
3026989	trijodityroniini,vapaa(t3v)		N	6	6
-1	trijodityroniini,vapaa,plasmasta	pmol/l	N	47	41
-1	trijodityroniini,vapaa,verta	pmol/l	N	14	14
-1	trik-od		N	368	178
-1	trim		A	17	13
-1	trimetopri		N	930	326
-1	trisyklisetantidepressantit(kval)		N	36	34
-1	trombiiniaika,hus	s	N	14	14
-1	trombiiniaika,hus	s	A	7	7
-1	trombiiniaika,plasma	s	N	6	6
-1	tromboplastiiniaika		A	11	9
-1	tromboplastiiniaika	%	A	32	29
-1	tromboplastiiniaika	%	N	7	7
-1	tromboplastiiniaika,aktivoitu	s	N	7	7
-1	tromboplastiiniaika,aktivoitu	s	A	8	8
-1	tromboplastiiniaika,aktivoitu,partiaalinen,plasma	s	A	77	52
-1	tromboplastiiniaika,aktivoitu,partiaalinen.plasma	s	H	57	39
-1	tromboplastiiniaika,aktivoitu,partiaalinen.plasma	s	A	51	41
-1	tromboplastiiniaika,aktivoitu,partiaalinen.plasma	s	N	13	10
-1	tromboplastiiniaika,hus	%	N	14	14
-1	tromboplastiiniaika,hus	%	A	9	9
3022217	tromboplastiiniaika,inr-tulos	inr	A	2355	142
3022217	tromboplastiiniaika,inr-tulos	inr	N	61	49
3022217	tromboplastiiniaika,inr-tulos		N	94	33
-1	tromboplastiiniaika,inr-tulostu	inr	N	9	8
-1	tromboplastiiniaika,inr-tulostu	inr	A	485	36
3022217	tromboplastiiniaika,inr-tulostus	inr	A	6476	629
3022217	tromboplastiiniaika,inr-tulostus	inr	N	24	24
3022217	tromboplastiiniaika,inr-tulostus		A	7	7
3022217	tromboplastiiniaika,inr-tulostus,laaduntarkkailu	inr	A	127	32
-1	tromboplastiiniaika,inr-tulostus,pikatutkimus	inr	L	41	38
3022217	tromboplastiiniaika,inr-tulostus,plasma	inr	H	3068	389
3022217	tromboplastiiniaika,inr-tulostus,plasma	inr	L	31	25
3022217	tromboplastiiniaika,inr-tulostus,plasma	inr	A	3086	376
3022217	tromboplastiiniaika,inr-tulostus,plasma	inr	N	49	43
3022217	tromboplastiiniaika,inr-tulostus,plasma		A	16	15
3022217	tromboplastiiniaika,inr-tulostus,plasmasta	inr	A	9961	3442
3022217	tromboplastiiniaika,inr-tulostus,plasmasta		A	707	336
3022217	tromboplastiiniaika,inr-tulostus,plasmasta		L	74	49
3022217	tromboplastiiniaika,inr-tulostus,plasmasta		H	34	15
-1	tromboplastiiniaika,inr-tulostus,vieritutkimus	inr	L	8	7
-1	tromboplastiiniaika,pikamääritys,plasmasta	inr	A	17	17
-1	tromboplastiiniaika,pikatesti	inr	N	69	66
-1	tromboplastiiniaika,pikatesti	inr	A	9	9
-1	tromboplastiiniaika,pikatesti,veri	inr	A	16	16
-1	tromboplastiiniaika,plasma		A	20	17
-1	tromboplastiiniaika,plasma	%	A	152	119
-1	tromboplastiiniaika,plasma	%	N	19	19
-1	tromboplastiiniaika,plasma	%	L	13	11
-1	tromboplastiiniaika,plasma	%	H	17	12
-1	tromboplastiiniaika,plasmasta	%	A	20	11
3007461	trombosyytit	e9/l	N	3687	2399
3007461	trombosyytit	e9/l	A	2785	1003
3007461	trombosyytit		N	19	15
-1	trombosyytit(b-tromb)	e9/l	N	60	52
-1	trombosyytit,pvkosatutkimus	e9/l	N	77	45
-1	trombosyytit,sitraattiveri	e9/l	A	80	33
-1	trombosyytit,sitraattiveri	e9/l	L	11	7
-1	trombosyytit,sitraattiveri	e9/l	N	11	6
-1	trombosyytit,verestä,pikatesti	e9/l	A	11	9
3007461	trombosyytit/pvk	e9/l	N	6566	2945
3007461	trombosyytit/pvk	e9/l	A	719	354
3007461	trombosyytit/pvk		N	31	22
-1	trop-t		N	372	248
-1	trop-t	ng/l	A	52	37
-1	troponiini	ng/l	H	731	493
-1	troponiini	ng/l	N	857	703
-1	troponiini		N	150	136
-1	troponiini,pikatesti,veri	ng/l	A	11	9
-1	troponiinii	ng/l	A	13	9
-1	troponiinii,plasmasta		N	6	6
-1	troponiinii,plasmasta	ng/l	A	53	23
-1	troponiinimääritys,tk:ntekemä		N	35	34
-1	troponiinipikatesti		N	24	22
-1	troponiinit	ng/l	A	2948	1388
-1	troponiinit	ng/l	N	33	31
-1	troponiinit		N	10	10
3019800	troponiinit(4532p-tnt)	ng/l	N	23	22
3019800	troponiinit(4532p-tnt)		N	16	15
3019800	troponiinit(p-tnt)		N	32	31
3019800	troponiinit(p-tnt)	ng/l	N	28	27
-1	troponiinit(pikatesti)		N	41	40
-1	troponiinit(pikatesti)(4464b-tnt-o)		N	17	16
3019800	troponiinit(pikatesti)(b-tnt-o)		N	57	50
-1	troponiinit,kvalitatiivinen,verestä	ng/l	A	15	9
-1	troponiinit,pika		N	40	25
-1	troponiinit,pikatesti,veri	ng/l	A	32	30
-1	troponiinit,pikatesti,veri		N	19	17
-1	troponiinit,pikatesti,veri(23281b-tnt-pt)		N	50	47
-1	troponiinit,pikatutkimus,plasmasta		N	15	13
3022192	troponiinit,plasma	ng/l	H	1834	652
3022192	troponiinit,plasma	ng/l	A	1704	639
-1	troponiinit,plasmasta	ng/l	H	618	282
-1	troponiinit,plasmasta		N	14	14
-1	troponiinit,plasmasta	ng/l	A	27	26
-1	troponiinit,plasmasta	ng/l	N	16	14
-1	troponiinit,verestävieritestinä		N	7	7
-1	troponiinit,vieritutkimus,plasmasta		N	23	21
-1	tryptaasi	ug/l	A	34	22
-1	tryptaasi	ug/l	N	33	29
-1	ts-aa-o		N	35	34
-1	ts-abortti		N	53	53
-1	ts-aches-o		N	8	7
-1	ts-amyl-au		N	10	10
-1	ts-brcamut		N	389	338
-1	ts-brovmut		N	15	14
-1	ts-ca1mut		N	696	607
-1	ts-cc		N	280	254
-1	ts-colonoskopianäytteidenhistologinentutkimus		A	17	17
-1	ts-colotk		N	84	81
-1	ts-colseul		AA	191	191
-1	ts-colseul		N	533	531
-1	ts-colseul		A	14	14
-1	ts-digoks		N	20	19
-1	ts-dnamet		N	8	8
-1	ts-egfpika		N	8	8
3009224	ts-egfrish		N	13	13
-1	ts-elektronimikrosk.tutk.edeltävämuovil.valomikrosk.tutkimus		N	15	15
-1	ts-em-ko3		N	28	27
-1	ts-em-valu		N	6	6
-1	ts-ertutk		A	9	9
-1	ts-exseq-d		N	7	7
3049539	ts-fish		N	60	58
-1	ts-fishvar		N	9	9
3043109	ts-fnab		N	1384	1229
3043109	ts-fnab		AA	392	375
3043109	ts-fnab		A	65	64
-1	ts-gas1-tk		N	108	106
-1	ts-gastroskopianäytteidenhistologinentutkimus		A	18	18
-1	ts-gastroskopianäytteidenhistologinentutkimus		N	8	8
-1	ts-gasttk		N	82	78
-1	ts-geneseq		N	29	29
-1	ts-hemafc		N	87	86
-1	ts-hemafc		AA	19	19
-1	ts-hemfuus		N	12	12
36306090	ts-hepyvi		N	344	340
36306090	ts-hepyvi		A	233	225
44816752	ts-her2ish		AA	200	192
44816752	ts-her2ish		N	418	390
44816752	ts-her2ish		A	34	33
-1	ts-hercish		N	12	12
-1	ts-histologinentutkimus,1-3näytettä		N	553	376
-1	ts-histologinentutkimus,suppealeikkausparam		N	23	20
-1	ts-hnpccih		AA	640	618
-1	ts-hnpccih		A	25	23
-1	ts-hnpccih		N	83	82
-1	ts-hrd-d		N	89	87
-1	ts-hs1mut		N	87	69
3017312	ts-igh-d		N	43	41
-1	ts-ihpika,pikaleikkeenimmunohistokemiallinentutkimus		N	10	10
-1	ts-kiire		A	243	211
-1	ts-kohdunlimakalvonhistologisenmateriaalintutkimus		N	37	37
-1	ts-kolonoskopianäyte,suolisto-syöpäseulonta		N	81	79
-1	ts-kolonoskopianäyte,suolistosyöpäseulonta		A	17	17
-1	ts-kolonoskopianäytteidenhistologinentutkimus		A	54	51
-1	ts-kolonoskopianäytteidenhistologinentutkimus		N	7	7
-1	ts-kolposkopianäytteidenhistologinentutkimus		A	66	55
40765096	ts-kromhem		N	17	15
-1	ts-kudoksenhistologinentutkimus,laajaleikkauspreparaatti		A	62	57
-1	ts-kudoksenhistologinentutkimus,suppealeikkauspreparaatti		A	35	34
-1	ts-kudosnäyte,histologinenerikoisvärjäys		N	14	14
-1	ts-kudosnäyte,immunohistokemiallinentutkimus		A	48	42
-1	ts-kudosnäyte,immunohistokemiallinentutkimus		N	29	29
-1	ts-kudosnäytt.histolog.tutk.suppealeikk.prep.		N	7	7
-1	ts-kudosnäytteenhistolog.tutk.1-3näyt		N	70	35
-1	ts-kudosnäytteenhistologinenerikois-/lisävärjäys		N	281	272
-1	ts-kudosnäytteenhistologinentutkimus		N	6	6
-1	ts-kudosnäytteenhistologinentutkimus,1-3erit.näytettä		A	16	15
-1	ts-kudosnäytteenhistologinentutkimus,1-3eriteltyäpientänäytettä		N	21	21
-1	ts-kudosnäytteenhistologinentutkimus,laajaleik		A	248	219
-1	ts-kudosnäytteenhistologinentutkimus,laajaleikkauspreparaatti		A	12	11
-1	ts-kudosnäytteenhistologinentutkimus,pieni		A	336	275
-1	ts-kudosnäytteenhistologinentutkimus,pienikudosnäyte		A	316	271
-1	ts-kudosnäytteenhistologinentutkimus,suppealei		N	32	30
-1	ts-kudosnäytteenhistologinentutkimus,suppealeikkauspreparaatti		A	25	25
-1	ts-kudosnäytteenhistologinentutkimus,suppeaprepar		A	65	58
-1	ts-kudospankkinäyte		N	33	32
-1	ts-laktaas	u/gprot	A	15	15
-1	ts-lisähis		AA	165	160
-1	ts-lisähis		N	134	133
-1	ts-makon-d		N	98	84
-1	ts-maltaas	u/gprot	A	13	13
40766799	ts-mgmtmet		N	84	84
-1	ts-mksyn		N	58	57
-1	ts-mrdmut		N	35	34
-1	ts-msipika		AA	15	15
-1	ts-myelmut		N	40	37
-1	ts-ngsmmt2		N	8	7
-1	ts-ngspmt1		N	6	6
-1	ts-ngssca1		A	20	19
-1	ts-ngsshs1		N	157	137
-1	ts-nt1mut		N	65	65
-1	ts-näytker		N	184	184
-1	ts-ohutneulatutkimus		N	16	16
-1	ts-pad-0		AA	285	273
-1	ts-pad-0		N	245	236
-1	ts-pad-0-u		N	9	9
40768804	ts-pad-1		N	23950	19487
40768804	ts-pad-1		AA	7153	5307
40768804	ts-pad-1		A	2109	1766
-1	ts-pad-1	form	N	14	13
-1	ts-pad-1tk		N	145	126
-1	ts-pad-1tk		A	40	36
-1	ts-pad-1tu		N	83	81
-1	ts-pad-1tu		AA	41	41
40768804	ts-pad-2		AA	208	191
40768804	ts-pad-2		N	381	362
40768804	ts-pad-2		A	14	13
-1	ts-pad-2tu		N	8	8
-1	ts-pad-2tu		AA	24	22
3002256	ts-pad-3		N	12678	11116
3002256	ts-pad-3		AA	4693	3743
3002256	ts-pad-3		A	789	716
-1	ts-pad-3tu		N	238	214
-1	ts-pad-3tu		AA	114	111
40768804	ts-pad-4		N	6165	5573
40768804	ts-pad-4		AA	3599	3230
40768804	ts-pad-4		A	611	527
-1	ts-pad-4tu		N	1000	891
-1	ts-pad-4tu		AA	434	413
-1	ts-pad-5		AA	1241	1173
-1	ts-pad-5		N	775	704
-1	ts-pad-5		A	8	8
40768804	ts-pad-5tu		AA	2670	2532
40768804	ts-pad-5tu		N	887	865
40768804	ts-pad-5tu		A	35	34
0	ts-pad-bio		N	2340	2279
40768804	ts-pad-ev		N	523	498
40768804	ts-pad-ev		AA	92	89
-1	ts-pad-if		N	9	9
4035726	ts-pad-ih		A	662	561
4035726	ts-pad-ih		AA	2919	2603
4035726	ts-pad-ih		N	3068	2662
-1	ts-pad-ih2		N	16	15
-1	ts-pad-ih2		A	34	32
3049539	ts-pad-ish		AA	258	237
3049539	ts-pad-ish		N	196	177
3049539	ts-pad-ish		A	17	15
0	ts-pad-pnb		N	970	903
0	ts-pad-pnb		AA	841	780
0	ts-pad-pnb		A	100	96
40768804	ts-pad-tk		A	533	459
40768804	ts-pad-tk		N	652	613
40768804	ts-pad-tk		AA	132	127
-1	ts-pad4-hn		N	84	84
-1	ts-pad4-hn		AA	193	174
40768793	ts-padbrea		N	1213	1082
40768793	ts-padbrea		AA	1019	911
40768793	ts-padbrea		A	123	119
-1	ts-padbrearinnanpaksuneulabiopsianhistologinentutkimus		N	8	8
-1	ts-padcns		N	35	31
3022145	ts-padcolo		N	11262	9530
3022145	ts-padcolo		AA	1615	1397
3022145	ts-padcolo		A	249	240
0	ts-padendo		N	1787	1672
0	ts-padendo		AA	112	106
0	ts-padendo		A	21	21
-1	ts-padgas2		N	283	275
-1	ts-padgas2		AA	25	24
40768797	ts-padgast		N	9839	8913
40768797	ts-padgast		AA	523	423
40768797	ts-padgast		A	89	80
-1	ts-padkolp		AA	1082	927
-1	ts-padkolp		N	1048	989
-1	ts-padkolp		A	80	72
-1	ts-padlis1		N	23	22
40768804	ts-padpika		N	1354	1169
40768804	ts-padpika		AA	678	619
40768804	ts-padpika		A	24	24
40768800	ts-padpros		AA	1513	1370
40768800	ts-padpros		N	338	321
40768800	ts-padpros		A	362	347
-1	ts-padtria		N	52	49
-1	ts-paksuneulabiopsianhistologinentutkimus		A	29	28
-1	ts-paksuneulabiopsianhistologinentutkimus		N	8	7
-1	ts-panel-l		N	363	274
-1	ts-panel-m		N	8	8
-1	ts-panel-s		N	8	8
-1	ts-patlask		N	99	92
-1	ts-pika2		N	12	12
-1	ts-pika3		N	9	9
-1	ts-polemut		N	17	17
-1	ts-prostatabiopsianhistologinentutkimus		A	108	106
-1	ts-resepto		A	74	70
-1	ts-rinnanpaksuneulabiopsianhistologinentutkimus		A	47	39
-1	ts-rintasyövänennustekijätutkimus		N	52	50
-1	ts-rnafuus		A	7	6
-1	ts-sakraas	u/gprot	A	14	14
-1	ts-sarfuus		N	14	13
-1	ts-sekvy-d		N	38	31
3017962	ts-tcr-d		N	25	23
3017962	ts-tcrg-d		N	67	56
-1	ts-terveyskeskuksenhistologinentutkimus		N	17	13
-1	ts-tmrfuus		N	120	114
-1	ts-trinho		N	70	70
-1	ts-vgh-ml		N	75	75
-1	ts-vmmut		N	20	14
-1	ts-yksinkertainenhistologinentutkimus		N	120	105
-1	ts-yksinkertainenhistologinentutkimus(perusterv		N	186	169
-1	ts-yksinkertainenhistologinentutkimus(perusterveydenhuolto)		N	70	65
3009201	tsh-reseptori,vasta-aineet	iu/l	A	33	30
-1	tth-pika-raskaustestihcg		N	10	10
-1	tth-tnt-pikatesti		N	27	27
-1	tthp-crp+hb		N	64	58
3015171	tuma,liukoisetantigeenit(ena),vasta-aineet	u/ml	N	26	26
-1	tuma,liukoisetantigeenit,vasta-aineet		N	42	41
-1	tuma,liukoisetantigeenit,vasta-aineet(osatutkimus)		N	17	16
-1	tuma,vasta-aineet		N	24	24
-1	tuma,vasta-aineet,tyypitys,seerumista		A	26	25
3037522	tumavasta-aineet(2819s-ana)		N	21	21
3037522	tumavasta-aineet(ana)		N	14	14
3037522	tumavasta-aineet(s-ana)		N	20	20
3037522	tumavasta-aineet(s-anaab)		N	6	6
-1	tyreoglobuliini,seerumista	ug/l	A	6	6
-1	tyreoglobuliini,vasta-aineet		N	8	8
-1	tyreoideaperoksidaasi,vasta-aineet	u/ml	A	53	50
-1	tyreoideaperoksidaasi,vasta-aineet		A	7	7
-1	tyreoideaperoksidaasi,vasta-aineet		N	39	39
-1	tyreoideaperoksidaasi,vasta-aineet	u/ml	N	10	10
-1	tyreoideaperoksidaasi,vasta-aineet,plasma	u/ml	A	33	28
3027238	tyreoideaperoksidaasi,vasta-aineet,seerumi		N	7	7
-1	tyreoideaperoksidaasi,vasta-aineet,seerumi	u/ml	A	19	16
3009201	tyreotropiini		N	307	107
3009201	tyreotropiini	mu/l	N	750	676
3009201	tyreotropiini	mu/l	A	101	91
3009201	tyreotropiini		A	15	15
3009201	tyreotropiini(tsh)	mu/l	N	536	480
3009201	tyreotropiini(tsh)	mu/l	A	78	57
3009201	tyreotropiini(tsh)		N	50	49
3009201	tyreotropiini(tsh)		A	10	8
-1	tyreotropiini,elinvasta-aineristireaktio,seerumista	mu/l	N	39	19
-1	tyreotropiini,plasmasta		N	50	40
-1	tyreotropiini,plasmasta		A	16	7
-1	tyreotropiini,plasmasta,erimenetelmällä	mu/l	A	35	31
-1	tyreotropiini,plasmasta,erimenetelmällä		A	13	13
-1	tyreotropiinirefleksointitutkimus		N	1372	1265
-1	tyreotropiiniseerumista	mu/l	N	123	96
-1	tyreotropiiniseerumista	mu/l	A	23	15
3027238	tyroideaperoksidaasi,vasta-aineet	u/ml	A	186	150
3027238	tyroideaperoksidaasi,vasta-aineet	u/ml	N	257	246
3027238	tyroideaperoksidaasi,vasta-aineet		N	389	352
3027238	tyroideaperoksidaasi,vasta-aineet		A	18	16
-1	tyroideaperoksidaasiva(tpoab)	u/ml	N	10	10
-1	tyroksiini,palsmasta		N	52	29
3008486	tyroksiini,vapaa		N	305	107
3008486	tyroksiini,vapaa	pmol/l	N	761	672
3008486	tyroksiini,vapaa	pmol/l	A	47	40
3008486	tyroksiini,vapaa(t4v)	pmol/l	N	748	571
3008486	tyroksiini,vapaa(t4v)		N	48	44
3008486	tyroksiini,vapaa(t4v)	pmol/l	A	34	27
-1	tyroksiini,vapaa,plasmasta	pmol/l	N	144	94
-1	tyroksiini,vapaa,vertailumen	pmol/l	N	39	38
-1	tyroksiini,vapaaseerumista	pmol/l	N	93	73
-1	tyypin2diabetesriski		N	2403	2392
-1	tyypin2diabetesriski		A	916	910
-1	työpaikanhuumeseulontajavarmistus,4yhdistettä		N	468	393
-1	työpaikanhuumeseulontajavarmistus,7yhdistettä		N	263	222
-1	työpaikanhuumetutkimus6a(amfetamiini,bentsodiatsepiinit,buprenorfiini,kannabis,kokaiini,opi		N	108	100
40760892	täydellinenverenkuva		N	1039	734
3052318	u-a1miglo	mg/l	H	131	97
3052318	u-a1miglo		A	9	9
3052318	u-a1miglo	mg/l	A	103	59
3052318	u-a1miglo	mg/l	N	24	23
3052318	u-a1miglo		N	41	30
-1	u-a1mikre		H	66	44
-1	u-a1mikre		N	40	25
3040794	u-al	umol/l	N	29	22
-1	u-al		N	8	7
3012516	u-alb		N	39601	23116
3012516	u-alb	mg/l	A	41443	13560
3012516	u-alb	mg/l	N	28469	18139
3012516	u-alb	mg/l	H	29464	10334
3012516	u-alb		A	6738	3136
3012516	u-alb		H	3901	2470
3012516	u-alb		AA	17	16
-1	u-alb-0		A	100	56
3012516	u-alb-lb	mg/l	A	22	15
3000034	u-alb-mi	mg/l	N	555	421
3000034	u-alb-mi		N	1286	661
3000034	u-alb-mi	mg/l	A	89	76
3029937	u-alb-o		A	38473	16228
3029937	u-alb-o		N	22403	10865
3029937	u-alb-o	estimate	N	6455	4175
-1	u-alb-o	form	N	281	176
3020682	u-alb/kre	g/mol	A	114	50
3020682	u-alb/kre	mg/mmol	A	906	411
3020682	u-alb/kre	mg/mmol	N	261	227
3020682	u-alb/kre		N	130	70
3020682	u-alb/kre		A	29	19
3020682	u-alb/kre	mg/mmol	L	10	7
3020682	u-alb/krea	mg/mmol	A	265	130
3020682	u-alb/krea		N	21	17
3020682	u-alb/krea	mg/mmol	N	16	15
3020682	u-alb/krea	g/mol	A	40	14
3020682	u-albkre	mg/mmol	A	70536	19675
3020682	u-albkre		N	37532	24306
3020682	u-albkre	mg/mmol	N	37583	19386
3020682	u-albkre	mg/mmol	H	26828	9743
3020682	u-albkre		A	14657	6581
3020682	u-albkre		H	3062	1983
-1	u-albkre,osatutk4511	mg/mmol	A	19	11
-1	u-albkre,osatutk4511	mg/mmol	N	15	13
-1	u-albkre,osatutk4511		N	9	9
3020682	u-albkrea		A	1705	989
3020682	u-albkrea		H	634	399
3020682	u-albkrea		N	289	251
3020682	u-albkrea	mg/mmol	N	86	81
3020682	u-albkrea	mg/mmol	A	1753	920
3020682	u-albkrea	mg/mmol	H	342	250
-1	u-albkrea	mg/mmol/l	A	22	13
-1	u-albkrlb	mg/mmol	A	14	10
-1	u-albmipi		N	8	8
3012516	u-albumiini		N	3180	2863
3012516	u-albumiini	mg/l	N	5368	4401
3012516	u-albumiini	mg/l	H	765	611
3012516	u-albumiini	mg/l	A	1347	932
3029937	u-albumiini(kval)		A	1749	1241
3029937	u-albumiini(kval)		N	10276	6663
3029937	u-albumiini(kval)	estimate	N	188	150
-1	u-albumiini(kval)tykslab.osat.		N	321	276
-1	u-albumiini,kval		A	119	86
-1	u-albumiini,kval,osatutkmm.1881u-kemseul		A	7	7
-1	u-albumiini,virtsasta,osatutkimus	mg/l	N	21	18
-1	u-albumiini,virtsasta,osatutkimus		N	11	10
-1	u-albumiini-kreatiniini-suhde,osatutk.		N	289	271
-1	u-albumiini-kreatiniini-suhde,osatutk.		A	62	51
3020682	u-albumiini/kreatiniini-suhdemikroalbuminuria	mg/mmol	N	22	19
3020682	u-albumiini/kreatiniini-suhdemikroalbuminuria		N	47	40
3012516	u-albumiinimikroalbuminuriamg/l(u-albkre)	mg/l	A	412	231
-1	u-albumiinimikroalbuminuriamg/l(u-albkre)		N	9	9
3012516	u-albumiinimikroalbuminuriamg/l(u-albkre)	mg/l	N	20	18
-1	u-albumiininjakreatin	mg/mmol	N	12	12
3020682	u-albumiininjakreatiniininsuhde	mg/mmol	N	267	244
3020682	u-albumiininjakreatiniininsuhde	mg/mmol	A	1594	1107
3020682	u-albumiininjakreatiniininsuhde		N	228	213
-1	u-albumiininjakreatiniininsuhde(mikroalbumiini)		N	117	115
-1	u-albumiininjakreatiniinisuhde		N	14	12
-1	u-albumiininjakreatiniinisuhde	mg/mmol	N	9	9
-1	u-alvhu6a		N	7	7
-1	u-amf-ena		N	22	11
3027944	u-amfet-o		N	7214	4218
3027944	u-amfet-o		A	614	291
-1	u-amfetamiini(kval)		N	1334	1109
-1	u-amfetamiinijasenjohdannaiset,varmistus		N	16	16
3027944	u-amfetct		N	52	39
3027944	u-amfetct		A	30	23
3032641	u-aminoh		N	14	11
3017315	u-amyl	u/l	HH	34	27
3017315	u-amyl	u/l	N	110	104
3017315	u-amyl	u/l	A	103	96
3017315	u-amyl	u/l	H	124	106
3017315	u-amyl	u/l	L	40	36
3017315	u-amyl		H	9	8
3017315	u-amyl		A	20	16
3017315	u-amyl		N	11	10
-1	u-amyl-o		N	24	21
3019396	u-amylp	u/l	N	30	27
3019396	u-amylp	u/l	A	7	7
3019396	u-amylp	u/l	H	9	9
-1	u-annat		N	2048	590
-1	u-annat	/sunf	N	104	79
3035350	u-asetoniaineet(kval)		N	11446	7547
3035350	u-asetoniaineet(kval)		A	947	848
3035350	u-asetoniaineet(kval)	estimate	N	132	119
-1	u-asetoniaineet(kval),eitil		N	14	14
-1	u-asetoniaineet(kval),osatutkimus		N	151	68
-1	u-asetoniaineet(kval)tykslabosat.		N	321	276
-1	u-asetoniaineet,kval		A	27	25
-1	u-asetoniaineet,kval,vieritestihoitoyksikössä		A	34	31
3018081	u-b2miglo	mg/l	A	80	52
3018081	u-b2miglo	mg/l	N	8	8
3031040	u-bact		N	31	29
-1	u-bact,mittaustulos		N	25	23
36304419	u-bakt		N	110103	42435
36304419	u-bakt		A	5019	3649
3031040	u-bakt	e6/l	A	4145	1651
3031040	u-bakt	e6/l	H	10	8
0	u-bakt-vi		A	868	311
-1	u-bakt.	/sunf	N	514	304
-1	u-bakt.		N	1617	509
-1	u-bakt.	/sunfält	N	40	33
-1	u-baktalv		A	38	35
-1	u-baktalv		N	26	14
-1	u-baktb		N	210	145
-1	u-baktbv,u-bakteerit,virtsatieinfektionseulon	e6/l	N	6	6
-1	u-bakteeri,erikoisviljely		A	13	11
-1	u-bakteeri,jatkoviljely		A	2735	1825
-1	u-bakteeri,jatkoviljely		N	240	174
-1	u-bakteeri,jatkoviljely,seulottun{yt		N	108	75
