OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	MEASUREMENT_UNIT_HARMONIZED	omopQuantity	CONVERSION_FACTOR	n_records	n_subjects
-1	b-pvk	e12/l				19	17
-1	k-vitamiini(fyllokinoni)osatutkimus	ug/l				9	9
-1	ipro2					32	25
3021614	fp-rf	iu/ml	iu/ml	Arbitrary Concentration	1	35	32
3013826	p-glukpik			Substance Concentration		21	19
3016976	p-kor/0	nmol/l	nmol/l	Substance Concentration	1	22	19
-1	p-kor/30	nmol/l				20	17
-1	p-kor/60	nmol/l				14	14
-1	m-komp-2	g/l				23	12
-1	mikrospirometria					7	7
-1	s-lysotse					20	18
-1	konalbumiini,igevasta-aineet,seerumista					7	6
-1	s-ovomukoidi(f233,natiivi,ngald1),igevasta-aineet	u/ml				12	12
-1	s-papu,vihreä,ige-vasta-aineet	u/ml				9	9
-1	s-valkoinenpapu,ige-vasta-aineet	u/ml				10	10
-1	-natiivi,ovalbumiini/ovalbumin	u/ml				6	6
-1	smycoplasmapneumoniae,abgvasta-aineet					30	30
-1	liikunta	kuntolii				6	6
-1	e-veriryhmäjavasta-aineet					28	28
-1	s-puum-pi					24	22
-1	ts-brovmut					17	16
-1	b-expand-d					13	13
-1	blasti					45	23
-1	b-nrbc					45	23
-1	s-luustoperäinenisoentsyymi					10	8
-1	s-prl	nmol/l				58	55
-1	s-mi-2a					42	41
-1	s-mi-2b					42	41
-1	s-tif1y					42	41
-1	s-mda5					42	41
-1	s-nxp2					42	41
-1	s-sae1					42	41
-1	s-ku72/86					42	41
-1	s-pm-s100					42	41
-1	s-pm-s75					42	41
-1	s-jo-1					42	41
-1	s-srp					42	41
-1	s-pl-7					42	41
-1	s-pl-12					42	41
-1	s-ej-ab					42	41
-1	s-oj-ab					42	41
-1	s-ros52					42	41
-1	bakteeri,värjäysemätineritteestä					6	6
-1	s-hevohie	form				12	11
-1	s-dpteroe	form				18	17
-1	s-cladhee	form				7	7
-1	tem-cd4	%				34	27
-1	tcm-cd8					17	15
-1	rte-cd8					18	17
-1	aktiv-cd4	%				16	14
-1	cd45ra+,ccr7+cd4t-solut	%				9	8
-1	cd45ra-,ccr7+cd4t-solut	%				9	8
-1	cd45ra-,ccr7-cd4t-solut	%				9	8
-1	cd45ra+,ccr7-cd4t-solut	%				9	8
-1	cd45ra+cd31+cd62l+cd4t-solut	%				9	8
-1	cd45ra+,ccr7+cd8t-solut	%				9	8
-1	cd45ra-,ccr7+cd8t-solut	%				9	8
-1	cd45ra-,ccr7-cd8t-solut	%				9	8
-1	cd45ra+,ccr7-cd8t-solut	%				9	8
-1	cd45ra+cd31+cd62l+cd8t-solut	%				9	8
-1	cd3+(kaikki)tsolut	x109/l				9	8
-1	cd4+tsolut	x109/l				9	8
-1	cd8+tsolut	x109/l				9	8
-1	cd4jacd8t-solujensuhde					10	8
-1	nkt-solut(cd3+,cd56+,tcrg/dnegat.lymfosyytit)	%				9	8
-1	tcrg/d+cd3+t-solut	%				9	8
-1	tcra/b+,cd3+,cd4-,cd8-dnt-solut	%				9	8
-1	treg-solut(cd25hi,cd127lo,cd4+),osuuscd3+t-soluista	%				9	8
-1	t-solut,alaluokat(immunofenotyypitys)					10	8
-1	hladr+,cd38+(aktivoituneet)cd4t-solut	%				9	8
-1	tregsolut(cd25hi,cd127lo,cd4+),osuuscd4+t-soluista	%				9	8
-1	hladr+,cd38+(aktivoituneet)cd8t-solut	%				9	8
-1	u-kemiallinenseulonta,hoitoyksikönvieritesti,virtsa					23	22
-1	keuhkokudoksenhr-tietokonetomografiatutkimus					6	6
-1	li-lymfosy	osuus				31	28
-1	li-neutrof	osuus				31	28
3001308	kolesteroli-ldl	mmol/l	mmol/l	Substance Concentration	1	39	29
-1	erytrosyytit,punasoluindeksi					60	30
-1	pt-bsp-re					22	22
-1	huumeseula(ds5)+bupre-0					22	22
-1	virtsanph					30	30
-1	cannabis					22	22
-1	opiaatit					34	23
-1	amfetamiini					22	22
-1	bentsidiatsepiini					22	22
-1	s-hepatiittib-virus,vasta-aineetpinta-antigeen	miu/ml				14	12
-1	s-epstein-barr-virus,iggva,immuniteet	u/ml				12	11
-1	-cytomegalovirus,nukleiinihappo(kval)					14	14
-1	alfa-1-fetoproteiini,seerumista					37	29
3016431	s-caion7.4			Substance Concentration		57	45
3016431	p-caion7.4			Substance Concentration		49	35
-1	b-laajahuume-jalääkeainetutkimus					22	14
-1	p-gluk/60					17	13
-1	pt-tms-et					24	23
-1	p-t3v	pmol/l				30	27
-1	b-gluk/tth					46	25
-1	af-mononuk					11	11
-1	af-muutsol					15	15
-1	fs-ttpak12					92	72
-1	b-hb-opik					44	38
3016724	p-homokysteiini	umol/l	umol/l	Substance Concentration	1	31	24
-1	-strcvag					9	9
3004282	s-tnf	ng/l	ng/l	Mass Concentration	1	100	69
3004282	s-tnf			Mass Concentration		50	27
-1	pt-leikkauksenaikainenneurofysiologinenvalvonta,neuropsykologimukana					7	7
-1	ts-gistmut					18	16
-1	-punavs3					17	7
-1	p-kitotri					46	14
-1	b-lydiff	%				8	8
-1	-influenssab,nukleiinihappo(kval)					8	8
-1	-respiratorysyncytial-virus,nukl.happo					8	8
-1	-influenssaa,b,rsvjacovid-19nukleiinihappo(kval),osatutk					8	8
-1	dermatofyyttiosatutkimus					12	9
-1	u-ominaispaino	5170				8	8
-1	b-anionivaje					71	55
-1	s-leptin	ug/l				6	6
-1	b-gluk(vo.hoitaja)	atj/3t				11	10
-1	p-etyleeniglykoli	mmol/l				27	26
-1	p-isopropanoli	mmol/l				28	27
-1	p-korvikealkoholit					27	26
-1	p-propyleeniglygoli	mmol/l				21	21
-1	ts-dnaex					16	15
-1	mxd					26	23
3001784	s-prostataspesifinenantigeeni,vapaa/totaali			Mass fraction		7	7
-1	s-hav-ab					18	17
-1	l-neutrofiilit,osatutkimus	%				12	8
-1	b-eosonofiilit,b-diffiosatutkimus	e9/l				12	7
-1	prostataspesifinenantigeeni,seerumista,osatutkimus					14	11
-1	leukosyytit,verestä,osatutk.2474					23	22
-1	fp-gastropanel					9	9
-1	tth-nainl					6	6
3026480	s-teikab	titre	titre	Titer	1	14	14
-1	p-sterol					56	27
-1	hemoglobiini,ihmisen(kvant.),ulosteesta					51	42
-1	pt-psg-t					13	8
-1	pt-hoitajantekemäskooraus					51	49
-1	ps-gcvi					38	34
-1	b-molbiot					8	8
-1	u-levyepiteelit					16	16
-1	u-välimuotoisetepiteelit					20	20
-1	virtaustilavuus-spirometriajabronkodilaatiokoeilmanlausuntoa					15	15
-1	b12-vitamiini,transkobalamiiniii:eensitoutunut					11	8
-1	s-infliksimabi,seerumista	mg/l				41	16
-1	23579					22	19
-1	s-testovi					34	27
-1	huumeseulonta5b(u-huum5b),alv					7	7
-1	af-neut	%				11	11
-1	af-ly+mono	%				6	6
-1	af-eos	%				10	10
-1	pt-pulssi					28	28
-1	pt-alkioidenpidennettyviljely					8	8
3026782	nu-osmol			Osmolality		20	18
-1	tyroksiini,vapaa,vertailumen					8	8
-1	ulosteencalprotectin	ug/g				27	24
-1	s-verabtu					38	21
-1	s-pähkryh					24	23
-1	-lmark					29	29
-1	b-bglukos					28	26
-1	1histamii	mm				7	7
-1	3koivu	mm				7	7
-1	4timotei	mm				7	7
-1	5pujo	mm				7	7
-1	a.pullulan					27	25
-1	m.faeni					21	19
-1	penicilliu					15	13
-1	t.vulgaris					21	19
3020934	s-seessie	u/ml	u/ml	Arbitrary Concentration	1	37	37
-1	p-kors-9h					13	13
-1	pt-verenpainepaketti					26	21
40764999	pt-gfr-arv			Volume Rate/Area		35	34
-1	s-mit					23	23
-1	pt-vainajatahdistimenpoisto					43	43
-1	b-hladqad					6	6
3025311	b-hlacd			Type		10	10
-1	u-huumeseulonta,työterveyshuolto,6ainetta,sis.alv					31	27
-1	p-vwf-aktt					28	21
-1	u-bakt	u/field				11	10
-1	s-bordetellapertussis,vasta-aineet,lausunto					21	20
-1	jcvirus,vasta-aineet					30	20
-1	oma-pt-spiro					27	26
-1	u-cd	nmol/l				31	24
-1	s-puuer					43	43
-1	keliakianhla-tautiassosiaatio,nukleiinihappo					15	15
-1	b-täydellinenverenkuva(hb,mcv/hkr,erytrosyytit,leukosyytit,trombosyytit,leukosyyttieneritte					11	11
-1	s-sinsime	u/ml				22	21
-1	s-angiotensiini-1-konvertaasi	u/l				16	14
-1	s-immunoglobuliinie,perusseulontajaerittely					21	21
-1	4424pl-pad					9	9
-1	b-dm2mutd					32	32
-1	tilavuus,vuorokausivirtsa					9	7
-1	urea					15	10
-1	natrium,pikatesti	mmol/l				16	16
-1	s/p-hae					8	7
-1	s-tuhabcf					10	10
-1	s-parabcf					12	12
-1	s-rotabcf					15	12
-1	li-ulkonäkö					11	11
-1	alzheimerintaudindiagnostisetmerkkiainetutkimuksetselkäydinnesteestä					26	25
-1	li-amyloidibeeta-40-proteiini	ng/l				8	8
-1	li-fosfotauproteiinintutkimus	ng/l				8	8
-1	li-beeta-amyloidi-42proteiini	ng/l				8	8
-1	b-ngsshs1					6	6
-1	p-fibriinind-dimeerit,pikatesti	mg/l				16	13
3041082	s-gbmif	titre	titre	Titer	1	14	7
-1	hoiastmate					18	15
-1	s-helicobacterpylori,igavasta-aineet					18	18
-1	s-tyreotropiini,peg-saostuksella	mu/l				27	20
-1	fidd-vt					8	8
-1	treg-solut	%				9	9
-1	tcrgd-cd8	%				16	14
-1	pt-luutif2					7	7
-1	s-ampi5e	u/ml				24	24
-1	b-cya2	ug/l				74	48
-1	pt-aud-koj					73	37
-1	s-entlyse	u/ml				49	41
-1	kilpirauhastutkimuspaketti(s-t4vjas-tsh)					22	20
-1	b-immunofenotyypitys,fetomaternaalivuoto,vuodontilavuus					11	11
-1	s-hsv2abg	index				44	42
-1	s-hsvabm	index				58	54
-1	s-oxpam					6	6
-1	keliakianhla-tautiassosiaatio,nukleiinihappo,verestä					35	35
-1	s-clostridiumtetani,vasta-aineet	iu/ml				10	10
-1	s-koivunsiitepöly(t3),igevasta-aineet					17	17
-1	s-pujonsiitepöly(w6),igevasta-aineet					38	37
-1	s-kissanhilse(e1),igevasta-aineet					25	25
-1	s-dermatophagoidespteronyssimus(d1),igevasta-aineet	u/ml				11	11
-1	as-neut					24	22
-1	manipulaatiotesti					20	7
-1	fs-happamuusaste					18	16
36660577	p-afxaedo			Mass Concentration		17	16
-1	u-koriongonadotropiini;ihmisen(kval)					11	11
-1	b-kb-dna					6	6
-1	21783					30	30
-1	pt-ivf-paketti					38	30
-1	s-pölyryhmä					33	33
-1	u-väliepi					15	13
-1	ts-obdhist					7	7
-1	s-c-reaktiivinenproteiini,herkkä,seerumista/vapaty2	mg/l				17	17
-1	seltyö(ko)					33	31
-1	kiivi					6	6
-1	oma-pt-brdil					14	14
-1	s-veritapaturmatutkimus,mahdollisentartunnanlähde					24	17
-1	as-ph					9	9
3006588	-ca15-3	u/ml	u/ml	Arbitrary Concentration	1	20	20
-1	mycobacteriumtuberculosis-herkistyn.solut,tb2antigeeni	iu/ml				7	6
-1	ex-tbnho					76	55
3029187	p-probnp(pika)			Mass Concentration		15	11
-1	b-dna-tutkimustays					18	9
-1	pt-hemodialyysinteho(daugirdas)					85	11
-1	p-urea,dialyysinjälkeen	mmol/l				74	11
-1	-intoksikaatioveri					10	10
-1	-myrkytyspaketti(b-,u-ja-intoks)					10	10
-1	respiratorisetvirukset,nukleiinihaponosoittaminen(kval)					20	19
-1	b-12srrna					31	31
-1	l-erytroblastit	u/100le				63	24
-1	pt-kilpero					9	9
-1	lisävastaus2					10	9
-1	p-hb-o					19	15
-1	s-caspek	u/ml				6	6
-1	s-lipidit,paketti(eipaasto,kol,hdl,ldl)					27	26
3008838	as-polynuk			Number Fraction		21	19
-1	s-kamp-ab					6	6
-1	s-pakkas2					9	8
-1	e-rethe,osatutkimus(e-rethe)	pg				14	12
-1	21678					6	6
-1	21679					7	7
-1	zb-biodna					19	19
-1	4055ts-pad-2					21	19
-1	b-hba1c	form				16	14
-1	-.......					8	6
-1	suhteellinentiheys,virtsa					7	6
3008486	s-tyroksiini,vapaa			Substance Concentration		9	9
-1	keliakiatutkimus,laaja(s-iga,s-dgaba,s-dgpabg,s-emaba,s-ttgaba)					9	9
3036481	fs-korsol	nmol/l	nmol/l	Substance Concentration	1	25	23
-1	kortisoli,vapaa,vuorokausivirtsa	nmol/l				28	19
-1	ts-kudosnäytteenhisttutk,suppealeikkausprep					18	18
-1	pt-nhaku					19	18
-1	11079	pmol/l				6	6
-1	pemfigoidi,bp180-antigeeni,vasta-aineet,seerumista	u/ml				14	7
-1	s-allige,maito/mjölktk					34	34
-1	s-allige,munanvalkuainen/äggvitaosa					33	33
-1	s-allige,soijapapu/sojabönaosatutkimus					31	30
-1	s-allige,maapähkinä/jordnötosatutkimus					35	35
-1	glykoitunuthemoglobiini	mmol/mol				39	22
-1	u-hcg-vt					20	20
-1	af-bil	umol/l				18	15
3039602	cb-kalsium,ionisoitunut,kapillaariverestä			Substance Concentration		6	6
-1	cb-kalsium,ionisoitunut,aktuaali	mmol/l				11	10
-1	p-krea+gfrviitasaar					14	14
-1	8950ts-ertutk					27	23
-1	u-bact,mittaustulos					25	23
-1	pt-paperipyyntö					9	9
-1	punasolojenkokojakauma					7	7
-1	kolesteroli,lowdensity					8	8
-1	s-kudostransglutaminaasiigava:t					10	10
-1	iga-luokantransglutaminaasivasta-aineet					19	19
-1	virtsanpartikkelitutkimus					19	16
-1	covid-pikatesti					11	11
-1	ts-kudosnäytteenhist.tutkimus,suppealeikkauspreparaatti					7	6
-1	sa-korsol	nmol				46	36
-1	pääntietokonetomografiatutkimus					20	20
-1	s-ebv-abg	eiu				8	7
-1	as-pmn					35	28
-1	as-mn					17	14
40758310	p-he4			Substance Concentration		6	6
-1	varanäyte1,aivoselkäydinnesteestä					8	8
-1	varanäyte2,aivoselkäydinnesteestä					10	10
-1	b-ca++-v					57	49
-1	formaldehy					21	21
3001784	p-psa-suhd	%	%	Mass fraction	1	15	13
3001784	p-psa-suhd			Mass fraction		14	12
-1	e-coombs,suora(polyspesifinenantiseerumi)					26	26
-1	klonatsepaamin(7acl)osoitusvirtsasta.					289	21
-1	u-pregabaliini,kvalitatiivinen					294	27
-1	metyylifenidaatinosoitus,virtsasta					288	21
-1	s-aripipratsolinjadehydroaripipratsolinyht.lask.pitoisuus	ug/l				24	14
-1	11679					10	9
-1	seerumnäyt					32	11
-1	ovomukoidi					8	8
-1	oma-opi					14	6
-1	oma-amfet					14	6
-1	oma-bentso					14	6
-1	oma-bupre					14	6
-1	4037as-syto					33	25
-1	am-lamellaarikappaleet	e9/l				8	6
-1	troponiinit,vieritutkimus,plasmasta	ng/l				10	10
-1	oma-kat					21	20
-1	-lisäma2					76	74
-1	b-makon-d					25	25
-1	glukoosi,plasmasta,pikamittarilla					64	48
-1	hemoglobiini-a1c,vieritesti	mmol/mol				35	27
-1	ts-mlh1met					18	18
-1	s-testosteroni,herkkä	nmol/l				13	13
-1	xkompl					27	26
-1	li-borreliaburgdorferii,vasta-aineet					24	22
-1	li-borreliaburgdorferi,iggvasta-aineet					22	20
-1	li-borreliaburgdorferi,igmvasta-aineet					24	22
-1	b-polg-d					17	17
-1	pt-ekg-la					45	12
-1	f-valtavi					42	30
-1	zb-happamuusaste					11	6
-1	p-tsheri2	mu/l				15	10
-1	f-parasiitit,nukleiinihappo(kval)					13	13
-1	f-rotavirus,antigeeni					14	14
-1	s-afmaks1					13	13
-1	s-afmaks2					7	7
-1	u-mapga					40	28
-1	-kol	mmol/l				17	17
-1	pt-k�sierg					10	7
-1	happamuusaste,virtsa					21	10
-1	alfa-1-fetoproteiini	u/ml				80	32
-1	ts-päänjakaulanalueenhistologinentutkimus,laajaleikkausprepar					10	9
3030703	b-everoli	ug/l	ug/l	Mass Concentration	1	269	18
3030703	b-everoli			Mass Concentration		23	12
-1	s-seerutip					250	16
-1	ts-pad-is					15	15
-1	seerumisilmätippojennäytteenottoja-käsittely					205	14
-1	b-trom	dalmed				19	16
-1	s-hepatiittib-virus,s-hbe-abjas-hbe-ag					9	8
-1	s-hbsab	form				14	12
-1	4076pf-sy					10	9
-1	99112367s-mycoplasmapneumoniae,iggvasta-aineet	eiu				9	8
-1	99112367s-mycoplasmapneumoniae,igmvasta-aineet					11	10
-1	99114955s-chlamydiapneumoniae,igmvasta-aineet					12	11
-1	s-pölyryhmä(phadiatop),igevasta-aineet	u/ml				6	6
3020460	pikacrp			Mass Concentration		28	26
-1	s-ruoka-aine-erittely(fx5),igevasta-aineet	u/ml				62	61
-1	s-soijapapu(f14),igevasta-aineet					13	13
-1	s-turska(f3),igevasta-aineet					15	15
-1	s-vehnäjauho(f4),igevasta-aineet	u/ml				6	6
-1	s-kimmyre	u/ml				7	7
-1	kollageenii:nbetakarboksterminaalinentelopeptidi,plasma	ug/l				10	7
-1	s-jo1abbi					24	24
-1	sanaab-a					15	15
-1	s-smanbi					19	19
-1	s-rnpabbi					24	24
-1	s-ssaanbi					19	19
-1	s-ssbanbi					19	19
-1	s-scl70bi					19	19
-1	s-hisabbi					24	24
-1	u-cr	ug/l				25	19
-1	b-trombosyyttientoimintatutkimuspfa-laitteella					9	9
-1	dna:neristyskudoksesta					8	8
-1	p-fviii	form				7	7
-1	helicobacterpylori,antig.uloste					8	8
-1	p-metnef					25	18
-1	b-base	basepru				12	12
-1	b-p2y12	pru				18	17
3020682	u-albkres			Ratio		11	10
3020682	u-albkres	mg/mmol	mg/mmol	Ratio	1	10	9
-1	s-mycoplasma,vasta-aineet					44	40
-1	s-mycoplasmapneumoniaeigg,vasta-aineet	eiu				31	29
3015377	p-kalsium			Substance Concentration		60	22
3004789	fs-transferriini			Mass Concentration		8	8
-1	s-vesirokkovirus,igmvasta-aineet(eia)					6	6
-1	jc-virus,vasta-aineet,seerumista					8	8
-1	s-pl-abg					20	19
-1	lisämaksukiireellisenäpyydetyllenäytteelle					31	30
-1	s-peak-1					16	15
-1	10329	u/l				10	9
-1	10330	u/l				9	8
-1	10333	%				9	8
-1	10335					10	9
-1	10336					6	6
-1	10337					6	6
-1	huumeseulonta5b(u-huum5b)					14	13
-1	b-cyp2c9					12	12
-1	la-cd34-os					22	13
-1	u-itseotettuc.trachomatisjan.gonorrhoeae,nukleiinihapp					17	12
-1	s-rapim2e	u/ml				11	11
-1	s-rapim3e	u/ml				13	13
-1	s-rapim5e	u/ml				15	15
-1	li-ptau/ta					6	6
-1	vb-vekapoc					34	30
-1	ebvnh					20	18
-1	p-apc-res					6	6
-1	p-fviiit					38	18
-1	b-verensopivuuskoe,osatutk.					26	13
-1	s-jyrsier					8	8
-1	ulosteenbakteeriviljely3					9	9
3026725	s-estradioli			Substance Concentration		12	12
-1	rintasyövänuusiutumisriski,oncotypedx,kudos					11	11
-1	antifactorix-aktiivisuus(hepariininestovaikutus->fxa),plasmasta	iu/ml				48	27
-1	cytomegalovirus,nukleiinihappo(kvant),plasmasta	iu/ml				118	27
-1	kreatiniininpoistumavirtsaan,toimintakoe	ml/s/173				17	15
-1	sy-proteiini	g/l				6	6
-1	u-albumiini,virtsasta,osatutkimus					11	10
-1	bm-leukemianjäännöstaudinosoittaminenluuydinnäytteestä					28	17
-1	bm-fish-tutkimusluuytimensoluista,hematologinenal-paketti					10	10
-1	s-sytomegalovirus,iggvasta-aineet					7	7
-1	b-potilaanhla2tutkimuspaketti,kantasolujensiirto					6	6
3014133	s-allige,koira(hilse)/hund(mjäll)osa	u/ml	u/ml	Arbitrary Concentration	1	52	51
-1	s-ruoka-aineryhmäosat					16	16
-1	s-dfs70ab					10	10
-1	pt-gluk-r1/0h	mmol/l				19	19
-1	pt-glukr1/2h	mmol/l				19	19
-1	s-aridhas					47	40
-1	oma-u-ctnh					8	7
-1	oma-u-gcnh					8	7
-1	s-herpessimplexvirustyyppi1-2,iggvasta-aineet					8	8
-1	p-komplementtic9					17	16
-1	p-properdiini	%				16	15
-1	p-komplementtic1r,pitoisuus					18	17
-1	p-komplementtic1s,pitoisuus					17	16
-1	p-komplementtic6					17	16
-1	p-komplementtic7					17	16
-1	p-komplementtic8					17	16
-1	b-solujenmuisti					11	10
-1	b-muistisolut(cd19,cd27)	%				10	10
-1	ig-luokkaavaihtaneetmuistisolut(cd19,cd27,igd)	%				10	10
-1	s-clostridiumtetani,iggvasta-aineet	iu/ml				20	20
-1	s-komplementtic1q	g/l				11	10
-1	t-lymfosyytit(kaikki,cd3)					15	14
-1	t-lymfosyytit(auttaja,cd4)					15	14
-1	t-lymfosyytit(tappaja,cd8)					15	14
-1	b-lymfosyytit(cd19)					16	14
-1	nk-solut(cd16/56)					15	14
-1	b-lymfosyyttienpintamarkkerit/alaluokat					15	14
-1	p-komplementtic2					16	15
-1	p-komplementtic5					17	16
-1	pölysekoitus	u/ml				12	12
-1	s-brucab	titre				15	12
-1	s-niittyne	u/ml				9	9
-1	infcvag					6	6
-1	ex-tuberkuloosibakteeri,vr+vi					17	7
-1	b-lqty-d					32	32
-1	s-avocade	u/ml				17	17
-1	urea,ennendialyysia,plasmasta	mmol/l				162	25
-1	leukosyytit,erittelylaskenta,askitesnesteestä					14	8
-1	kokoeksomi(wes),triotutkimussikiönäytteestä					11	11
-1	pf-anaabg					10	10
-1	-neisseriagonorrhoeaelimakalvolta					10	10
-1	-chlamydiatrachomatislimakalvolta					10	10
-1	fs-glukoosi,2h-näyte	mmol/l				27	25
-1	pt-glukoosi-koe,oraalinen,lyhyt0ja2h(seerumi)					18	18
-1	s-gelate					10	9
-1	s-kolesteroli,triglyseridit	mmol/l				41	37
-1	pt-näytteenotto,muu					19	19
-1	f-blasnho					7	7
-1	u-aminh-o					15	15
-1	u-gag-o					18	18
-1	u-metseu					16	16
-1	-histo					21	19
-1	läh.teko					13	13
-1	u-keto-op					11	11
-1	u-eryt-op					10	8
-1	u-gluk-op					12	10
-1	u-leuk-op					13	11
-1	u-prot-op					12	10
-1	u-nitr-op					12	10
-1	s-imp					9	9
-1	u-kemsbil					44	13
-1	s-timotei,igevasta-aineet	u/ml				23	23
-1	pölyerittely	u/ml				19	19
-1	resid					28	28
-1	pt-uflo					20	20
-1	kaninepit					9	8
3026910	glutamyylitransferaasi(gamma-gt)	u/l	u/l	Catalytic Concentration	1	12	12
-1	lipidit	paketti				12	12
-1	14171	mu/l				12	9
-1	-sptnpak					37	34
-1	-parainfluenssa1,osoitus,osatutk.8818					7	7
-1	-parainfluenssa3,osoitus,osatutk.8818					7	7
-1	-bocavirus,osoitus,osatutk.8818					7	7
-1	-koronavirus229e,osoitus,osatutk.8818					7	7
-1	influenssaaalatyyppih1n1/2009					6	6
-1	bm-fishkll					18	17
3018301	s-testosteroni,vapaa	pmol/l	pmol/l	Substance Concentration	1	11	10
3027401	s-testosteroni,vapaa,prosentti	%	%	Mass fraction	1	9	8
-1	99114816u-chlamydiatrachomatis,nho					13	11
-1	99114816u-neisseriagonorrhoeae,nho					13	11
-1	happisaturaatio					28	24
-1	f-bakteeri,viljely1(salmonella,shigella,yersinia,campylobacter)					28	25
-1	streptococcuspyogenes(a),antigeeninosoitusnielusta,pikatesti,pikamittari					21	19
-1	ps-stra/ad					19	16
-1	miehentutkimuspaketti					8	7
-1	pt-diffuusiokapasiteetti,single-breath-men,tav.perusmittaus					14	13
-1	11813					10	6
-1	s-veritartuntalähde,seerumista					7	7
-1	heinär.gx3					22	21
-1	-codinho					8	8
3005013	prostataspesifinenantigeeni,vapaa(4900p-psa-v)	ug/l	ug/l	Mass Concentration	1	95	55
-1	s-pleur-l					22	17
-1	fs-b12-vitamiini	pmol/l				19	18
-1	pax5					15	15
-1	fp-sinkki,paastoplasmasta	umol/l				8	8
-1	b-egfr-fd					82	66
-1	s-t3vdi	pmol/l				15	14
-1	keliakiavasta-aineet,seerumista					11	11
-1	pt-fvspirp					12	12
-1	pt-histap					19	17
-1	työpaikanlaajahuume-jalääkeainetutkimus					6	6
-1	u-stpnago					14	14
-1	af-cea					9	9
-1	vara-pf					26	24
-1	vara-lihep					18	17
-1	14248	e9/l				20	17
-1	s-lääke-o					71	13
-1	tartuntatautilainmukainensopivuusalle1vkanssasoteyks.(tar2)					10	10
-1	manteli	u/ml				8	8
-1	u-stix-o					9	9
-1	s-kardiolipiini,vasta-aineet(vdrl)					41	38
-1	f-norovirus,nukleiinihaponosoitus(kval)					16	13
-1	työpaikanhuumetutkimus6a(alv)					14	11
-1	s-sukupuolihormonejasitovaglobuliiniosat.	nmol/l				21	15
-1	s-vapaantestosteroninindeksi	pmol/l				27	21
-1	kudosnäyte,eläväluovuttaja					6	6
-1	li-toxoab					27	26
3042628	u-porf			Substance Concentration		22	20
-1	u-7c-porf	nmol/l				10	9
-1	u-uporf1	nmol/l				18	16
-1	u-uporf3	nmol/l				7	6
-1	u-kporf1	nmol/l				18	16
-1	u-kporf3	nmol/l				18	16
-1	s-koirige					19	19
-1	s-kappa-lambda-suhde,kevytketjut,vapaat	ratio				6	6
-1	keliakiatutkimusmedium					11	10
-1	p-cptputk					30	13
-1	b5-vitamiini(pantoteenihappo)	umol/l				82	70
-1	11684					11	11
-1	agrkynn					8	8
-1	s-vesirokkovirus,igm-vasta-aineet					15	14
-1	s-vesirokkovirus,igg-vasta-aineet	iu/l				13	12
-1	laboratoriolähetetekemättä					9	8
-1	pt-valtimopainejaverenvirtaus,pletysmografi,sis.lausunto					6	6
-1	b-bcr/abl-geeninfuusio-rnakr.myel.leukemiassa					70	18
-1	f-bakteeri,viljely1(salmon,shig,yers,campylo)					16	16
-1	hepatiitticviruksen(hcv)vasta-ainemääritysjahcvantigeeni					7	7
-1	p-naka					12	12
-1	b-ko/epi3	s				66	59
-1	u-leuk(pi)	e6/l				10	10
-1	s-mkomponentti-2,seerumista	g/l				12	8
-1	b-tnaiv	%				32	26
-1	b-tnaiva					32	26
-1	b-tmuisti	%				32	26
-1	b-tab	%				32	26
-1	b-tgd	%				29	23
-1	b-t-dp	%				29	23
-1	b-t-dnt	%				29	23
-1	b-takt	%				29	23
-1	b-cd4naiv	%				32	26
-1	b-cd4-rte	%				31	25
-1	b-rte-abs					32	26
-1	b-cd4-cm	%				32	26
-1	b-cd4-em	%				31	25
-1	b-cd4emra	%				29	23
-1	b-cd4treg	%				29	23
-1	b-cd4akt	%				29	23
-1	b-cd8naiv	%				32	26
-1	b-cd8-cm	%				30	24
-1	b-cd8-em	%				32	26
-1	b-cd8emra	%				30	24
-1	b-cd8akt	%				30	24
-1	p-hemoglobiini	mg/l				12	12
-1	tutkimus2					6	6
-1	p-caktt					12	12
-1	middleeastrespiratorysyndromecoronavirus					17	13
-1	influenssaa-virus,nukleiinihappo(kval),osatutkimus					41	28
-1	adenovirus,nukleiinihaponosoitus(pcr)					41	28
-1	parainfluenssavirus,nukleiinihaponosoitus					41	28
-1	metapneumovirus,nukleiinihaponosoitus(pcr)					40	28
-1	koronavirus,nukleiinihaponosoitus					40	28
-1	s-veritartuntalähde					64	63
-1	hdl/kol.(ilmanpaastoa)	%				8	8
-1	fs-zn	umol/l				7	6
-1	l-bglukos					19	17
3020893	ts-bcl2-d			Arbitrary		28	28
-1	-chlamydiapneumoniae,nukleiinihaponosoitus					37	37
-1	-mycoplasmapneumoniaenukleiinihaponos.					28	28
-1	parainfluenssa1-virus,nukleiinihappo(kval)					24	24
-1	parainfluenssa2-virus,nukleiinihappo(kval)					24	24
-1	parainfluenssa3-virus,nukleiinihappo(kval)					24	24
-1	parainfluenssa4-virus,nukleiinihappo(kval)					24	24
-1	bordetellaparapertussis					26	26
-1	s-eosinofiilistengranylos.kationinenprot.	ug/l				6	6
